message,label
Immediate job opening for backend engineer at TCS. pay ₹799 to hr.tcs@india-recruitments.in.,fake
TCS is hiring backend engineer. Candidates must HR email confirmation via linkedin.com.,real
Immediate job opening for data entry operator at Amazon. Telegram interview to hr.amazon@job-offer-portal.net.,fake
Immediate job opening for software developer at TCS. WhatsApp resume to hr.tcs@job-offer-portal.net.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via naukri.com.,real
TCS is hiring software developer. Candidates must apply online via linkedin.com.,real
Immediate job opening for support staff at Infosys. Google Form submission to hr.infosys@job-offer-portal.net.,fake
"Get your instant loan of ₹50,000. Just pay ₹799 to start the process.",fake
Zomato is hiring data entry operator. Candidates must submit resume via careers page via careers.infosys.com.,real
You are eligible for a personal loan of ₹3 lakhs. Apply securely via amazon.jobs.,real
You are eligible for a personal loan of ₹1 lakh. Apply securely via amazon.jobs.,real
You are eligible for a personal loan of ₹3 lakhs. Apply securely via careers.infosys.com.,real
Immediate job opening for data entry operator at Capgemini. Telegram interview to hr.capgemini@job-offer-portal.net.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
Capgemini is hiring backend engineer. Candidates must submit resume via careers page via careers.infosys.com.,real
Swiggy is hiring driver. Candidates must interview scheduled officially via linkedin.com.,real
Immediate job opening for data entry operator at Capgemini. send ₹1299 to hr.capgemini@gmail.com.,fake
Immediate job opening for backend engineer at Wipro. Google Form submission to hr.wipro@yahoo.in.,fake
Get your instant loan of ₹2.5 lakhs. Just Google Form submission to start the process.,fake
Get your instant loan of ₹1 lakh. Just pay ₹799 to start the process.,fake
Immediate job opening for security officer at Amazon. pay ₹799 to hr.amazon@india-recruitments.in.,fake
Immediate job opening for backend engineer at Tech Mahindra. WhatsApp resume to hr.tech mahindra@gmail.com.,fake
TCS is hiring support staff. Candidates must apply online via tcs.com/careers.,real
HCL is hiring support staff. Candidates must submit resume via careers page via naukri.com.,real
Immediate job opening for data entry operator at Flipkart. Google Form submission to hr.flipkart@yahoo.in.,fake
Immediate job opening for security officer at Flipkart. Google Form submission to hr.flipkart@gmail.com.,fake
Get your instant loan of ₹1 lakh. Just WhatsApp resume to start the process.,fake
You are eligible for a personal loan of ₹1 lakh. Apply securely via tcs.com/careers.,real
Immediate job opening for support staff at Zomato. send ₹1299 to hr.zomato@job-offer-portal.net.,fake
Swiggy is hiring backend engineer. Candidates must interview scheduled officially via tcs.com/careers.,real
Immediate job opening for driver at Amazon. Google Form submission to hr.amazon@india-recruitments.in.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via linkedin.com.,real
Capgemini is hiring driver. Candidates must HR email confirmation via linkedin.com.,real
Immediate job opening for security officer at Amazon. WhatsApp resume to hr.amazon@yahoo.in.,fake
Immediate job opening for data entry operator at Infosys. WhatsApp resume to hr.infosys@gmail.com.,fake
Immediate job opening for security officer at Flipkart. WhatsApp resume to hr.flipkart@india-recruitments.in.,fake
Swiggy is hiring data entry operator. Candidates must apply online via amazon.jobs.,real
Immediate job opening for driver at HCL. Telegram interview to hr.hcl@gmail.com.,fake
Get your instant loan of ₹10 lakhs. Just Telegram interview to start the process.,fake
Get your instant loan of ₹2.5 lakhs. Just Telegram interview to start the process.,fake
Immediate job opening for support staff at Flipkart. Telegram interview to hr.flipkart@gmail.com.,fake
Infosys is hiring data entry operator. Candidates must interview scheduled officially via careers.infosys.com.,real
Get your instant loan of ₹10 lakhs. Just Telegram interview to start the process.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via amazon.jobs.,real
"Get your instant loan of ₹50,000. Just Google Form submission to start the process.",fake
Immediate job opening for software developer at Tech Mahindra. Telegram interview to hr.tech mahindra@india-recruitments.in.,fake
Get your instant loan of ₹5 lakhs. Just WhatsApp resume to start the process.,fake
"Get your instant loan of ₹50,000. Just Telegram interview to start the process.",fake
Get your instant loan of ₹1 lakh. Just send ₹1299 to start the process.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
Get your instant loan of ₹2.5 lakhs. Just WhatsApp resume to start the process.,fake
You are eligible for a personal loan of ₹1 lakh. Apply securely via amazon.jobs.,real
Zomato is hiring driver. Candidates must apply online via tcs.com/careers.,real
Flipkart is hiring support staff. Candidates must HR email confirmation via amazon.jobs.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
Get your instant loan of ₹2.5 lakhs. Just pay ₹799 to start the process.,fake
Immediate job opening for data entry operator at Swiggy. pay ₹799 to hr.swiggy@india-recruitments.in.,fake
Get your instant loan of ₹10 lakhs. Just Telegram interview to start the process.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via amazon.jobs.,real
HCL is hiring security officer. Candidates must submit resume via careers page via careers.infosys.com.,real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via naukri.com.,real
Infosys is hiring security officer. Candidates must submit resume via careers page via tcs.com/careers.,real
"Get your instant loan of ₹50,000. Just send ₹1299 to start the process.",fake
Immediate job opening for driver at Capgemini. Telegram interview to hr.capgemini@india-recruitments.in.,fake
Immediate job opening for backend engineer at Flipkart. WhatsApp resume to hr.flipkart@yahoo.in.,fake
Immediate job opening for data entry operator at Tech Mahindra. WhatsApp resume to hr.tech mahindra@yahoo.in.,fake
Immediate job opening for support staff at Wipro. Telegram interview to hr.wipro@gmail.com.,fake
Immediate job opening for driver at Zomato. pay ₹799 to hr.zomato@india-recruitments.in.,fake
Immediate job opening for software developer at Zomato. Google Form submission to hr.zomato@gmail.com.,fake
Infosys is hiring security officer. Candidates must HR email confirmation via tcs.com/careers.,real
Immediate job opening for security officer at HCL. Google Form submission to hr.hcl@yahoo.in.,fake
Tech Mahindra is hiring support staff. Candidates must submit resume via careers page via naukri.com.,real
Get your instant loan of ₹1 lakh. Just pay ₹799 to start the process.,fake
Immediate job opening for software developer at HCL. Google Form submission to hr.hcl@yahoo.in.,fake
Get your instant loan of ₹5 lakhs. Just Telegram interview to start the process.,fake
Immediate job opening for support staff at Tech Mahindra. Telegram interview to hr.tech mahindra@job-offer-portal.net.,fake
Get your instant loan of ₹2.5 lakhs. Just Telegram interview to start the process.,fake
Wipro is hiring driver. Candidates must interview scheduled officially via careers.infosys.com.,real
Get your instant loan of ₹5 lakhs. Just send ₹1299 to start the process.,fake
Infosys is hiring driver. Candidates must interview scheduled officially via careers.infosys.com.,real
Immediate job opening for backend engineer at Flipkart. WhatsApp resume to hr.flipkart@india-recruitments.in.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via careers.infosys.com.,real
Get your instant loan of ₹10 lakhs. Just send ₹1299 to start the process.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via naukri.com.,real
Flipkart is hiring software developer. Candidates must submit resume via careers page via linkedin.com.,real
Get your instant loan of ₹5 lakhs. Just send ₹1299 to start the process.,fake
Immediate job opening for backend engineer at Flipkart. send ₹1299 to hr.flipkart@yahoo.in.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via tcs.com/careers.,real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via careers.infosys.com.,real
Get your instant loan of ₹10 lakhs. Just Google Form submission to start the process.,fake
Get your instant loan of ₹2.5 lakhs. Just Telegram interview to start the process.,fake
Capgemini is hiring software developer. Candidates must submit resume via careers page via careers.infosys.com.,real
Get your instant loan of ₹10 lakhs. Just pay ₹799 to start the process.,fake
Immediate job opening for support staff at HCL. pay ₹799 to hr.hcl@job-offer-portal.net.,fake
Infosys is hiring data entry operator. Candidates must HR email confirmation via naukri.com.,real
Immediate job opening for driver at HCL. WhatsApp resume to hr.hcl@job-offer-portal.net.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via careers.infosys.com.,real
Immediate job opening for security officer at Capgemini. Telegram interview to hr.capgemini@yahoo.in.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via linkedin.com.,real
You are eligible for a personal loan of ₹10 lakhs. Apply securely via tcs.com/careers.,real
Immediate job opening for security officer at Wipro. pay ₹799 to hr.wipro@india-recruitments.in.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via tcs.com/careers.,real
Immediate job opening for backend engineer at Infosys. WhatsApp resume to hr.infosys@job-offer-portal.net.,fake
You are eligible for a personal loan of ₹5 lakhs. Apply securely via amazon.jobs.,real
"You are eligible for a personal loan of ₹50,000. Apply securely via naukri.com.",real
Get your instant loan of ₹5 lakhs. Just pay ₹799 to start the process.,fake
"You are eligible for a personal loan of ₹50,000. Apply securely via linkedin.com.",real
Immediate job opening for software developer at Capgemini. Telegram interview to hr.capgemini@gmail.com.,fake
Immediate job opening for driver at Zomato. WhatsApp resume to hr.zomato@yahoo.in.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via careers.infosys.com.,real
"You are eligible for a personal loan of ₹50,000. Apply securely via linkedin.com.",real
Get your instant loan of ₹3 lakhs. Just pay ₹799 to start the process.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via careers.infosys.com.,real
Immediate job opening for security officer at Infosys. WhatsApp resume to hr.infosys@gmail.com.,fake
Infosys is hiring driver. Candidates must apply online via naukri.com.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
"Get your instant loan of ₹50,000. Just send ₹1299 to start the process.",fake
Get your instant loan of ₹5 lakhs. Just WhatsApp resume to start the process.,fake
Get your instant loan of ₹10 lakhs. Just Telegram interview to start the process.,fake
Get your instant loan of ₹3 lakhs. Just pay ₹799 to start the process.,fake
Immediate job opening for driver at Swiggy. Google Form submission to hr.swiggy@yahoo.in.,fake
Immediate job opening for security officer at Wipro. Google Form submission to hr.wipro@yahoo.in.,fake
Get your instant loan of ₹2.5 lakhs. Just pay ₹799 to start the process.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via tcs.com/careers.,real
Swiggy is hiring backend engineer. Candidates must submit resume via careers page via amazon.jobs.,real
Amazon is hiring driver. Candidates must apply online via amazon.jobs.,real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via linkedin.com.,real
Immediate job opening for support staff at Swiggy. WhatsApp resume to hr.swiggy@india-recruitments.in.,fake
Get your instant loan of ₹10 lakhs. Just Telegram interview to start the process.,fake
Immediate job opening for support staff at Infosys. Telegram interview to hr.infosys@job-offer-portal.net.,fake
Get your instant loan of ₹10 lakhs. Just pay ₹799 to start the process.,fake
Get your instant loan of ₹2.5 lakhs. Just Google Form submission to start the process.,fake
HCL is hiring support staff. Candidates must apply online via careers.infosys.com.,real
You are eligible for a personal loan of ₹1 lakh. Apply securely via careers.infosys.com.,real
You are eligible for a personal loan of ₹10 lakhs. Apply securely via amazon.jobs.,real
Get your instant loan of ₹5 lakhs. Just pay ₹799 to start the process.,fake
Wipro is hiring data entry operator. Candidates must apply online via amazon.jobs.,real
"Get your instant loan of ₹50,000. Just Telegram interview to start the process.",fake
Immediate job opening for software developer at Amazon. pay ₹799 to hr.amazon@job-offer-portal.net.,fake
Get your instant loan of ₹3 lakhs. Just Telegram interview to start the process.,fake
Immediate job opening for support staff at Wipro. send ₹1299 to hr.wipro@yahoo.in.,fake
Immediate job opening for security officer at Swiggy. send ₹1299 to hr.swiggy@gmail.com.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via tcs.com/careers.,real
Get your instant loan of ₹1 lakh. Just WhatsApp resume to start the process.,fake
Immediate job opening for driver at Zomato. WhatsApp resume to hr.zomato@yahoo.in.,fake
Immediate job opening for support staff at TCS. send ₹1299 to hr.tcs@gmail.com.,fake
HCL is hiring data entry operator. Candidates must submit resume via careers page via careers.infosys.com.,real
Get your instant loan of ₹3 lakhs. Just WhatsApp resume to start the process.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via careers.infosys.com.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via tcs.com/careers.,real
Get your instant loan of ₹10 lakhs. Just send ₹1299 to start the process.,fake
Get your instant loan of ₹2.5 lakhs. Just pay ₹799 to start the process.,fake
Capgemini is hiring support staff. Candidates must HR email confirmation via linkedin.com.,real
Immediate job opening for backend engineer at TCS. WhatsApp resume to hr.tcs@india-recruitments.in.,fake
Get your instant loan of ₹2.5 lakhs. Just Google Form submission to start the process.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
Wipro is hiring data entry operator. Candidates must HR email confirmation via linkedin.com.,real
Get your instant loan of ₹10 lakhs. Just send ₹1299 to start the process.,fake
Amazon is hiring data entry operator. Candidates must apply online via amazon.jobs.,real
You are eligible for a personal loan of ₹1 lakh. Apply securely via careers.infosys.com.,real
Immediate job opening for security officer at Zomato. Telegram interview to hr.zomato@yahoo.in.,fake
Get your instant loan of ₹5 lakhs. Just Telegram interview to start the process.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via naukri.com.,real
Immediate job opening for support staff at Tech Mahindra. Google Form submission to hr.tech mahindra@yahoo.in.,fake
Get your instant loan of ₹1 lakh. Just Google Form submission to start the process.,fake
Infosys is hiring data entry operator. Candidates must interview scheduled officially via tcs.com/careers.,real
Immediate job opening for backend engineer at Swiggy. WhatsApp resume to hr.swiggy@gmail.com.,fake
You are eligible for a personal loan of ₹5 lakhs. Apply securely via linkedin.com.,real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via linkedin.com.,real
Get your instant loan of ₹10 lakhs. Just send ₹1299 to start the process.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via careers.infosys.com.,real
TCS is hiring support staff. Candidates must interview scheduled officially via linkedin.com.,real
TCS is hiring security officer. Candidates must interview scheduled officially via tcs.com/careers.,real
TCS is hiring backend engineer. Candidates must apply online via amazon.jobs.,real
Immediate job opening for software developer at Flipkart. Google Form submission to hr.flipkart@yahoo.in.,fake
Immediate job opening for software developer at Capgemini. Google Form submission to hr.capgemini@india-recruitments.in.,fake
Immediate job opening for backend engineer at HCL. send ₹1299 to hr.hcl@india-recruitments.in.,fake
You are eligible for a personal loan of ₹1 lakh. Apply securely via naukri.com.,real
Wipro is hiring backend engineer. Candidates must HR email confirmation via amazon.jobs.,real
Amazon is hiring backend engineer. Candidates must HR email confirmation via tcs.com/careers.,real
Zomato is hiring backend engineer. Candidates must HR email confirmation via amazon.jobs.,real
Immediate job opening for data entry operator at Amazon. Telegram interview to hr.amazon@job-offer-portal.net.,fake
Wipro is hiring driver. Candidates must submit resume via careers page via naukri.com.,real
Immediate job opening for software developer at Tech Mahindra. Telegram interview to hr.tech mahindra@india-recruitments.in.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via careers.infosys.com.,real
Wipro is hiring software developer. Candidates must HR email confirmation via naukri.com.,real
Immediate job opening for data entry operator at TCS. Google Form submission to hr.tcs@india-recruitments.in.,fake
Amazon is hiring software developer. Candidates must HR email confirmation via tcs.com/careers.,real
Wipro is hiring security officer. Candidates must submit resume via careers page via naukri.com.,real
Immediate job opening for data entry operator at Tech Mahindra. Telegram interview to hr.tech mahindra@india-recruitments.in.,fake
Immediate job opening for data entry operator at Flipkart. pay ₹799 to hr.flipkart@india-recruitments.in.,fake
"You are eligible for a personal loan of ₹50,000. Apply securely via tcs.com/careers.",real
Immediate job opening for driver at Swiggy. WhatsApp resume to hr.swiggy@gmail.com.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via linkedin.com.,real
"You are eligible for a personal loan of ₹50,000. Apply securely via linkedin.com.",real
Get your instant loan of ₹10 lakhs. Just Google Form submission to start the process.,fake
Immediate job opening for support staff at Tech Mahindra. pay ₹799 to hr.tech mahindra@job-offer-portal.net.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via naukri.com.,real
Immediate job opening for security officer at Infosys. Google Form submission to hr.infosys@gmail.com.,fake
TCS is hiring driver. Candidates must interview scheduled officially via careers.infosys.com.,real
You are eligible for a personal loan of ₹3 lakhs. Apply securely via careers.infosys.com.,real
Get your instant loan of ₹5 lakhs. Just Google Form submission to start the process.,fake
Immediate job opening for security officer at Capgemini. send ₹1299 to hr.capgemini@yahoo.in.,fake
Immediate job opening for driver at HCL. Telegram interview to hr.hcl@job-offer-portal.net.,fake
Get your instant loan of ₹2.5 lakhs. Just pay ₹799 to start the process.,fake
Get your instant loan of ₹5 lakhs. Just send ₹1299 to start the process.,fake
Get your instant loan of ₹2.5 lakhs. Just WhatsApp resume to start the process.,fake
Capgemini is hiring backend engineer. Candidates must interview scheduled officially via tcs.com/careers.,real
Get your instant loan of ₹1 lakh. Just WhatsApp resume to start the process.,fake
Tech Mahindra is hiring security officer. Candidates must submit resume via careers page via tcs.com/careers.,real
You are eligible for a personal loan of ₹10 lakhs. Apply securely via tcs.com/careers.,real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via naukri.com.,real
Get your instant loan of ₹2.5 lakhs. Just send ₹1299 to start the process.,fake
Get your instant loan of ₹1 lakh. Just WhatsApp resume to start the process.,fake
Get your instant loan of ₹3 lakhs. Just pay ₹799 to start the process.,fake
You are eligible for a personal loan of ₹5 lakhs. Apply securely via amazon.jobs.,real
Immediate job opening for driver at Infosys. send ₹1299 to hr.infosys@yahoo.in.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
Immediate job opening for backend engineer at TCS. Google Form submission to hr.tcs@gmail.com.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via linkedin.com.,real
HCL is hiring support staff. Candidates must submit resume via careers page via linkedin.com.,real
You are eligible for a personal loan of ₹3 lakhs. Apply securely via amazon.jobs.,real
Get your instant loan of ₹10 lakhs. Just Google Form submission to start the process.,fake
Swiggy is hiring data entry operator. Candidates must interview scheduled officially via tcs.com/careers.,real
Immediate job opening for backend engineer at Amazon. Telegram interview to hr.amazon@job-offer-portal.net.,fake
Immediate job opening for data entry operator at Swiggy. pay ₹799 to hr.swiggy@gmail.com.,fake
Tech Mahindra is hiring driver. Candidates must apply online via amazon.jobs.,real
You are eligible for a personal loan of ₹3 lakhs. Apply securely via linkedin.com.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
Get your instant loan of ₹10 lakhs. Just send ₹1299 to start the process.,fake
"Get your instant loan of ₹50,000. Just WhatsApp resume to start the process.",fake
Infosys is hiring driver. Candidates must HR email confirmation via careers.infosys.com.,real
Amazon is hiring security officer. Candidates must submit resume via careers page via careers.infosys.com.,real
Get your instant loan of ₹2.5 lakhs. Just Google Form submission to start the process.,fake
Wipro is hiring software developer. Candidates must submit resume via careers page via linkedin.com.,real
Get your instant loan of ₹1 lakh. Just WhatsApp resume to start the process.,fake
"You are eligible for a personal loan of ₹50,000. Apply securely via naukri.com.",real
Get your instant loan of ₹5 lakhs. Just WhatsApp resume to start the process.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via tcs.com/careers.,real
Immediate job opening for support staff at Capgemini. send ₹1299 to hr.capgemini@india-recruitments.in.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via amazon.jobs.,real
Wipro is hiring driver. Candidates must interview scheduled officially via naukri.com.,real
Get your instant loan of ₹2.5 lakhs. Just Telegram interview to start the process.,fake
Flipkart is hiring driver. Candidates must submit resume via careers page via naukri.com.,real
Immediate job opening for software developer at Zomato. Telegram interview to hr.zomato@india-recruitments.in.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via amazon.jobs.,real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via naukri.com.,real
"You are eligible for a personal loan of ₹50,000. Apply securely via linkedin.com.",real
Amazon is hiring security officer. Candidates must HR email confirmation via amazon.jobs.,real
Swiggy is hiring support staff. Candidates must apply online via careers.infosys.com.,real
Get your instant loan of ₹10 lakhs. Just pay ₹799 to start the process.,fake
Get your instant loan of ₹10 lakhs. Just pay ₹799 to start the process.,fake
Infosys is hiring security officer. Candidates must interview scheduled officially via naukri.com.,real
Swiggy is hiring driver. Candidates must apply online via tcs.com/careers.,real
Immediate job opening for backend engineer at Swiggy. Google Form submission to hr.swiggy@yahoo.in.,fake
You are eligible for a personal loan of ₹5 lakhs. Apply securely via careers.infosys.com.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via linkedin.com.,real
"You are eligible for a personal loan of ₹50,000. Apply securely via amazon.jobs.",real
You are eligible for a personal loan of ₹10 lakhs. Apply securely via linkedin.com.,real
You are eligible for a personal loan of ₹1 lakh. Apply securely via careers.infosys.com.,real
You are eligible for a personal loan of ₹3 lakhs. Apply securely via careers.infosys.com.,real
Tech Mahindra is hiring data entry operator. Candidates must interview scheduled officially via careers.infosys.com.,real
"Get your instant loan of ₹50,000. Just WhatsApp resume to start the process.",fake
Immediate job opening for security officer at HCL. Telegram interview to hr.hcl@india-recruitments.in.,fake
Get your instant loan of ₹10 lakhs. Just Telegram interview to start the process.,fake
You are eligible for a personal loan of ₹10 lakhs. Apply securely via linkedin.com.,real
"Get your instant loan of ₹50,000. Just WhatsApp resume to start the process.",fake
Immediate job opening for backend engineer at Infosys. WhatsApp resume to hr.infosys@india-recruitments.in.,fake
Tech Mahindra is hiring backend engineer. Candidates must submit resume via careers page via tcs.com/careers.,real
TCS is hiring data entry operator. Candidates must submit resume via careers page via amazon.jobs.,real
"Get your instant loan of ₹50,000. Just Google Form submission to start the process.",fake
"You are eligible for a personal loan of ₹50,000. Apply securely via careers.infosys.com.",real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via careers.infosys.com.,real
Immediate job opening for data entry operator at HCL. WhatsApp resume to hr.hcl@yahoo.in.,fake
Get your instant loan of ₹1 lakh. Just Google Form submission to start the process.,fake
Tech Mahindra is hiring support staff. Candidates must apply online via tcs.com/careers.,real
Immediate job opening for security officer at Amazon. WhatsApp resume to hr.amazon@job-offer-portal.net.,fake
Get your instant loan of ₹3 lakhs. Just Telegram interview to start the process.,fake
You are eligible for a personal loan of ₹1 lakh. Apply securely via naukri.com.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via tcs.com/careers.,real
Get your instant loan of ₹10 lakhs. Just Telegram interview to start the process.,fake
HCL is hiring backend engineer. Candidates must submit resume via careers page via careers.infosys.com.,real
"You are eligible for a personal loan of ₹50,000. Apply securely via amazon.jobs.",real
Swiggy is hiring data entry operator. Candidates must submit resume via careers page via linkedin.com.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via careers.infosys.com.,real
Get your instant loan of ₹10 lakhs. Just send ₹1299 to start the process.,fake
"You are eligible for a personal loan of ₹50,000. Apply securely via linkedin.com.",real
Immediate job opening for software developer at HCL. send ₹1299 to hr.hcl@yahoo.in.,fake
You are eligible for a personal loan of ₹3 lakhs. Apply securely via tcs.com/careers.,real
Get your instant loan of ₹2.5 lakhs. Just pay ₹799 to start the process.,fake
You are eligible for a personal loan of ₹1 lakh. Apply securely via careers.infosys.com.,real
You are eligible for a personal loan of ₹5 lakhs. Apply securely via careers.infosys.com.,real
Infosys is hiring software developer. Candidates must submit resume via careers page via tcs.com/careers.,real
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via careers.infosys.com.,real
Get your instant loan of ₹3 lakhs. Just WhatsApp resume to start the process.,fake
Get your instant loan of ₹2.5 lakhs. Just Google Form submission to start the process.,fake
You are eligible for a personal loan of ₹5 lakhs. Apply securely via amazon.jobs.,real
Capgemini is hiring backend engineer. Candidates must HR email confirmation via amazon.jobs.,real
Wipro is hiring data entry operator. Candidates must submit resume via careers page via careers.infosys.com.,real
You are eligible for a personal loan of ₹3 lakhs. Apply securely via naukri.com.,real
Get your instant loan of ₹2.5 lakhs. Just WhatsApp resume to start the process.,fake
Get your instant loan of ₹2.5 lakhs. Just Telegram interview to start the process.,fake
Get your instant loan of ₹5 lakhs. Just pay ₹799 to start the process.,fake
You are eligible for a personal loan of ₹2.5 lakhs. Apply securely via amazon.jobs.,real
